age,workclass,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,income,native-region
34,Private,Bachelors,13,Married-spouse-absent,Adm-clerical,Not-in-family,White,Female,Low,Low,Low,<=50K,North_America
34,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,Low,Medium,Medium,>50K,North_America
66,State-gov,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,Low,Medium,Medium,>50K,North_America
41,Private,5th-6th,3,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,Low,Low,Medium,<=50K,Central_America
62,Private,7th-8th,4,Married-civ-spouse,Prof-specialty,Husband,White,Male,Low,Low,Low,<=50K,North_America
58,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Black,Male,Low,Low,Medium,<=50K,North_America
40,Private,HS-grad,9,Separated,Exec-managerial,Unmarried,White,Female,Low,Low,Medium,<=50K,North_America
24,Private,Bachelors,13,Never-married,Exec-managerial,Own-child,Asian-Pac-Islander,Female,Low,Low,Medium,<=50K,Asia_East
47,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,Low,Low,Medium,>50K,North_America
19,Private,HS-grad,9,Never-married,Other-service,Own-child,Black,Male,Low,Low,Low,<=50K,North_America
32,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,Low,Low,Medium,<=50K,North_America
51,State-gov,Some-college,10,Divorced,Adm-clerical,Not-in-family,White,Female,Low,Low,Medium,<=50K,North_America
25,Private,9th,5,Married-civ-spouse,Transport-moving,Husband,White,Male,Low,Low,Medium,<=50K,North_America
29,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,White,Female,Low,Low,High,>50K,North_America
20,Private,HS-grad,9,Married-civ-spouse,Sales,Own-child,White,Male,Low,Low,Medium,<=50K,North_America
42,Private,7th-8th,4,Divorced,Craft-repair,Unmarried,White,Male,Low,Low,Medium,<=50K,Central_America
18,Private,HS-grad,9,Never-married,Machine-op-inspct,Own-child,White,Male,Low,Low,Low,<=50K,North_America
23,Private,10th,6,Married-civ-spouse,Machine-op-inspct,Own-child,Asian-Pac-Islander,Female,Low,Low,Medium,<=50K,Asia_East
55,Private,Bachelors,13,Divorced,Prof-specialty,Not-in-family,White,Female,Low,Low,Medium,>50K,North_America
40,Private,HS-grad,9,Divorced,Machine-op-inspct,Not-in-family,Black,Male,Low,Low,Medium,<=50K,North_America
52,Private,Some-college,10,Divorced,Sales,Not-in-family,White,Male,Low,Low,High,<=50K,North_America
37,Private,HS-grad,9,Divorced,Machine-op-inspct,Unmarried,White,Male,Low,Low,Medium,>50K,North_America
21,Private,Some-college,10,Never-married,Sales,Own-child,White,Female,Low,Low,Low,<=50K,North_America
35,Private,Assoc-voc,11,Never-married,Other-service,Not-in-family,White,Male,Low,Low,High,<=50K,North_America
45,Private,Some-college,10,Divorced,Machine-op-inspct,Unmarried,White,Male,Low,Low,High,<=50K,North_America
39,Private,HS-grad,9,Divorced,Adm-clerical,Unmarried,Black,Female,Low,Low,Medium,<=50K,North_America
54,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,Low,Low,Medium,<=50K,North_America
42,Private,7th-8th,4,Divorced,Sales,Not-in-family,White,Female,Low,Low,Medium,<=50K,North_America
59,Self-emp-inc,Assoc-acdm,12,Married-civ-spouse,Craft-repair,Husband,White,Male,Low,Low,Medium,<=50K,North_America
42,Private,HS-grad,9,Married-civ-spouse,Sales,Wife,White,Female,Low,Low,Medium,>50K,North_America
22,Private,Some-college,10,Never-married,Protective-serv,Own-child,Black,Female,Low,Low,Low,<=50K,North_America
39,Private,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,Low,Low,Medium,>50K,North_America
18,Self-emp-inc,11th,7,Never-married,Farming-fishing,Own-child,White,Male,Low,Low,High,<=50K,North_America
46,Private,Some-college,10,Married-civ-spouse,Sales,Husband,Black,Male,Low,Low,High,>50K,North_America
24,Private,Bachelors,13,Never-married,Other-service,Not-in-family,White,Male,Low,Low,Medium,<=50K,North_America
28,Private,Assoc-voc,11,Married-civ-spouse,Handlers-cleaners,Wife,White,Female,Low,Low,Low,<=50K,South_America
21,State-gov,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,Low,Low,Medium,<=50K,North_America
22,Private,11th,7,Never-married,Craft-repair,Own-child,White,Male,Low,Low,Low,<=50K,North_America
61,Private,5th-6th,3,Married-civ-spouse,Handlers-cleaners,Husband,Asian-Pac-Islander,Male,Medium,Low,Medium,>50K,Asia_East
56,Federal-gov,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,Male,Low,Low,Medium,<=50K,Asia_East
17,Private,10th,6,Never-married,Handlers-cleaners,Own-child,White,Male,Low,Low,Low,<=50K,North_America
28,Local-gov,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Male,Low,Low,Medium,>50K,North_America
39,Private,HS-grad,9,Separated,Machine-op-inspct,Not-in-family,Black,Male,Low,Low,Medium,<=50K,North_America
30,Local-gov,HS-grad,9,Never-married,Protective-serv,Not-in-family,White,Male,Low,Low,Medium,<=50K,North_America
18,Local-gov,11th,7,Never-married,Adm-clerical,Own-child,White,Male,Low,Low,Low,<=50K,North_America
54,Private,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Male,Low,Low,Medium,<=50K,North_America
49,Private,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,Low,Low,Medium,>50K,North_America
33,State-gov,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,Low,Low,High,<=50K,Asia_East
50,State-gov,HS-grad,9,Divorced,Adm-clerical,Own-child,White,Female,Low,Low,Medium,<=50K,North_America
41,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Own-child,White,Male,Low,Low,Medium,>50K,North_America
23,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,Low,Low,High,<=50K,North_America
47,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,Low,Low,Medium,<=50K,Europe_East
29,Private,Assoc-voc,11,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,Low,Medium,High,>50K,North_America
18,Private,5th-6th,3,Never-married,Handlers-cleaners,Own-child,White,Male,Low,Low,Medium,<=50K,North_America
68,Private,7th-8th,4,Married-civ-spouse,Craft-repair,Husband,White,Male,Low,Low,Medium,<=50K,North_America
62,Private,Assoc-voc,11,Married-civ-spouse,Tech-support,Husband,White,Male,Low,Low,Medium,>50K,North_America
43,Private,Assoc-acdm,12,Married-civ-spouse,Tech-support,Husband,White,Male,Low,Low,Medium,<=50K,North_America
21,State-gov,Some-college,10,Never-married,Handlers-cleaners,Own-child,White,Male,Low,Low,Medium,<=50K,North_America
41,Local-gov,Assoc-voc,11,Divorced,Craft-repair,Unmarried,White,Female,Low,Low,Medium,<=50K,North_America
24,Private,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,Low,Low,High,<=50K,North_America
21,Private,HS-grad,9,Never-married,Protective-serv,Own-child,Black,Male,Low,Low,Medium,<=50K,North_America
36,State-gov,5th-6th,3,Married-civ-spouse,Other-service,Husband,White,Male,Low,Low,Medium,<=50K,Central_America
37,Local-gov,Assoc-voc,11,Never-married,Protective-serv,Not-in-family,White,Female,Low,Low,Medium,<=50K,North_America
69,Private,12th,8,Married-civ-spouse,Transport-moving,Husband,White,Male,Medium,Low,High,>50K,North_America
49,Federal-gov,Some-college,10,Divorced,Exec-managerial,Not-in-family,White,Female,Low,Low,High,<=50K,North_America
55,Private,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,Low,Low,High,>50K,North_America
18,Private,10th,6,Never-married,Other-service,Own-child,White,Male,Low,Low,Medium,<=50K,North_America
26,Private,HS-grad,9,Married-civ-spouse,Prof-specialty,Not-in-family,Black,Male,Low,Low,Medium,<=50K,North_America
46,Private,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,Medium,Low,High,<=50K,North_America
23,Private,10th,6,Never-married,Craft-repair,Not-in-family,White,Male,Low,Low,Medium,<=50K,North_America
36,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,Low,Medium,High,>50K,North_America
42,State-gov,Masters,14,Divorced,Prof-specialty,Not-in-family,White,Male,Low,Low,Medium,<=50K,North_America
41,Local-gov,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,Low,Low,Low,>50K,North_America
45,Private,Assoc-acdm,12,Widowed,Sales,Unmarried,White,Female,Low,Low,Medium,<=50K,Central_America
52,Private,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,Low,Low,Medium,<=50K,North_America
22,Local-gov,Bachelors,13,Never-married,Prof-specialty,Own-child,Black,Female,Low,Low,Low,<=50K,North_America
20,Private,Some-college,10,Never-married,Machine-op-inspct,Not-in-family,White,Female,Low,Low,Medium,<=50K,North_America
27,Private,HS-grad,9,Separated,Machine-op-inspct,Not-in-family,White,Male,Low,Low,Medium,<=50K,North_America
36,Private,HS-grad,9,Divorced,Exec-managerial,Not-in-family,White,Male,Low,Low,Medium,<=50K,North_America
34,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Amer-Indian-Eskimo,Male,Low,Low,High,<=50K,North_America
38,Private,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,Low,Low,High,>50K,North_America
21,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,Low,Low,High,<=50K,North_America
31,Local-gov,Assoc-acdm,12,Never-married,Protective-serv,Unmarried,White,Male,Low,Low,Medium,<=50K,North_America
61,Private,12th,8,Married-civ-spouse,Craft-repair,Husband,White,Male,Low,Low,Medium,<=50K,Central_America
46,Private,10th,6,Married-civ-spouse,Handlers-cleaners,Husband,Black,Male,Low,Low,Medium,<=50K,North_America
55,Local-gov,Masters,14,Married-civ-spouse,Prof-specialty,Husband,Black,Male,Low,Low,Medium,>50K,North_America
19,State-gov,Some-college,10,Never-married,Prof-specialty,Own-child,White,Male,Low,Low,Medium,<=50K,North_America
28,Private,Some-college,10,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,Low,Low,Medium,<=50K,North_America
28,Private,10th,6,Married-civ-spouse,Transport-moving,Husband,White,Male,Low,Low,Medium,<=50K,North_America
61,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,Low,Low,Low,<=50K,North_America
54,Private,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,Low,Low,Medium,<=50K,North_America
50,Self-emp-inc,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,Low,Low,High,<=50K,Europe_West
56,Private,HS-grad,9,Married-civ-spouse,Sales,Wife,White,Female,Low,Low,Low,<=50K,North_America
31,Private,Bachelors,13,Divorced,Exec-managerial,Not-in-family,White,Female,Low,Low,High,>50K,North_America
32,State-gov,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,White,Female,Low,Low,High,>50K,North_America
28,Private,11th,7,Divorced,Other-service,Unmarried,White,Female,Low,Low,Medium,<=50K,North_America
34,Private,Assoc-voc,11,Married-civ-spouse,Tech-support,Husband,White,Male,Low,Low,Medium,<=50K,North_America
33,Private,10th,6,Never-married,Other-service,Own-child,White,Female,Low,Low,Low,<=50K,North_America
42,Private,Assoc-voc,11,Divorced,Adm-clerical,Not-in-family,White,Female,Low,Low,Low,<=50K,North_America
64,Private,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,Low,Low,High,<=50K,North_America
29,Private,Some-college,10,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,Low,Low,Low,<=50K,North_America
45,Private,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,Low,Low,Medium,<=50K,North_America
48,Private,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,Low,Low,Medium,>50K,North_America
44,Private,Some-college,10,Separated,Tech-support,Not-in-family,White,Female,Low,Low,Low,<=50K,North_America
34,Federal-gov,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Male,Low,Low,Medium,<=50K,North_America
40,Private,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,White,Male,Low,Low,Medium,<=50K,North_America
45,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,Low,High,Medium,<=50K,North_America
51,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,Low,Low,High,>50K,North_America
24,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,Low,Low,High,<=50K,North_America
57,Private,Bachelors,13,Widowed,Prof-specialty,Unmarried,White,Male,Medium,Low,Medium,>50K,North_America
23,Private,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,Low,Medium,Medium,<=50K,North_America
34,Private,Some-college,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,Low,Low,Medium,>50K,North_America
36,Private,HS-grad,9,Divorced,Machine-op-inspct,Not-in-family,White,Male,Medium,Low,Medium,<=50K,North_America
56,Self-emp-inc,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,Low,Low,Low,>50K,North_America
42,Private,HS-grad,9,Divorced,Exec-managerial,Unmarried,White,Female,Low,Low,Medium,<=50K,North_America
45,Self-emp-inc,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,Low,Low,High,<=50K,North_America
38,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,High,Low,High,>50K,North_America
29,Local-gov,Assoc-voc,11,Married-civ-spouse,Protective-serv,Husband,White,Male,Medium,Low,Medium,>50K,North_America
54,Private,Bachelors,13,Divorced,Prof-specialty,Not-in-family,White,Male,Low,Low,Medium,<=50K,North_America
35,Federal-gov,Bachelors,13,Never-married,Exec-managerial,Own-child,White,Male,Low,Low,Medium,<=50K,North_America
47,Private,HS-grad,9,Separated,Exec-managerial,Unmarried,White,Female,Low,Low,Low,<=50K,North_America
51,Private,Assoc-voc,11,Never-married,Exec-managerial,Not-in-family,White,Female,Low,Low,Medium,<=50K,North_America
28,Private,HS-grad,9,Never-married,Other-service,Other-relative,White,Male,Low,Low,Medium,<=50K,Central_America
58,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,Low,Low,Medium,>50K,North_America
24,Private,HS-grad,9,Never-married,Machine-op-inspct,Own-child,White,Female,Low,Low,Low,<=50K,North_America
46,State-gov,HS-grad,9,Divorced,Exec-managerial,Not-in-family,White,Male,Low,Low,Medium,<=50K,North_America
57,Private,10th,6,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,Low,Low,High,<=50K,North_America
22,Private,HS-grad,9,Never-married,Handlers-cleaners,Other-relative,White,Male,Low,Low,Low,<=50K,North_America
28,Private,Bachelors,13,Never-married,Tech-support,Not-in-family,Black,Male,Low,Low,Low,<=50K,Central_America
23,Private,HS-grad,9,Never-married,Sales,Own-child,White,Male,Low,Low,High,<=50K,North_America
66,State-gov,HS-grad,9,Widowed,Prof-specialty,Unmarried,Black,Female,Low,Low,Low,<=50K,North_America
38,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,Low,Low,High,<=50K,North_America
39,Federal-gov,Some-college,10,Divorced,Exec-managerial,Unmarried,Black,Female,Low,Low,Medium,<=50K,North_America
47,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,Medium,Low,Medium,>50K,North_America
39,Private,HS-grad,9,Divorced,Transport-moving,Own-child,White,Male,Low,Low,High,<=50K,North_America
36,Private,HS-grad,9,Never-married,Craft-repair,Own-child,Black,Male,Low,Low,Low,<=50K,North_America
32,Private,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,Asian-Pac-Islander,Male,Low,Low,Medium,<=50K,Asia_East
43,Local-gov,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,Low,Low,Medium,<=50K,North_America
42,Private,5th-6th,3,Married-civ-spouse,Craft-repair,Husband,White,Male,Low,Low,High,<=50K,North_America
32,State-gov,12th,8,Never-married,Adm-clerical,Unmarried,White,Female,Low,Low,Medium,<=50K,North_America
51,Private,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,Low,Low,High,<=50K,North_America
38,Private,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,Low,Low,Medium,<=50K,North_America
21,Private,HS-grad,9,Never-married,Handlers-cleaners,Own-child,Black,Male,Low,Low,Low,<=50K,North_America
33,Self-emp-not-inc,Bachelors,13,Never-married,Other-service,Not-in-family,White,Female,Low,Low,Low,<=50K,North_America
27,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Other-service,Husband,Black,Male,Low,Low,High,>50K,North_America
29,State-gov,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,Low,Low,High,<=50K,North_America
46,Private,7th-8th,4,Married-civ-spouse,Farming-fishing,Husband,Black,Male,Low,Low,Low,<=50K,North_America
37,Private,HS-grad,9,Never-married,Other-service,Unmarried,Black,Female,Low,Low,Low,<=50K,North_America
38,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,Low,Low,Low,<=50K,North_America
37,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,Black,Male,Low,Medium,High,>50K,Central_America
44,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,Low,Low,Medium,>50K,North_America
25,Private,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Male,Low,Low,Low,<=50K,North_America
38,Private,HS-grad,9,Never-married,Sales,Unmarried,White,Male,Low,Low,Medium,<=50K,North_America
34,Local-gov,Assoc-acdm,12,Divorced,Adm-clerical,Unmarried,White,Female,Low,Low,Low,<=50K,North_America
50,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,Low,Medium,High,>50K,North_America
46,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,Low,Low,High,>50K,North_America
20,Private,5th-6th,3,Never-married,Handlers-cleaners,Unmarried,White,Male,Low,Low,Low,<=50K,Central_America
47,State-gov,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,Low,Low,Low,>50K,North_America
46,Private,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,Low,Low,High,>50K,North_America
34,Private,Assoc-acdm,12,Divorced,Sales,Not-in-family,White,Male,Low,Low,Medium,<=50K,North_America
55,State-gov,Some-college,10,Divorced,Prof-specialty,Not-in-family,Black,Female,Low,Low,Low,<=50K,North_America
36,Private,HS-grad,9,Never-married,Transport-moving,Not-in-family,White,Male,Low,Low,Low,<=50K,North_America
28,Private,Some-college,10,Never-married,Exec-managerial,Not-in-family,White,Female,Medium,Low,Medium,>50K,North_America
22,Private,HS-grad,9,Never-married,Other-service,Not-in-family,White,Male,Low,Low,Medium,<=50K,North_America
